sys;T;x1_L1;x1_L2;c1;c2
6157;160.0;1.027024189297396e-05;0.9973939859403196;ANILINE;3,3-DIMETHYLPENTANE
6157;169.97383715698427;3.980443022946307e-05;0.9960580430899961;ANILINE;3,3-DIMETHYLPENTANE
6157;179.93401954358194;0.0001251573179511023;0.9941937496857826;ANILINE;3,3-DIMETHYLPENTANE
6157;189.87470546726024;0.00033289441167279815;0.9916644552076083;ANILINE;3,3-DIMETHYLPENTANE
6157;199.7880210752196;0.0007733423975844624;0.9883183305683012;ANILINE;3,3-DIMETHYLPENTANE
6157;209.66347095692677;0.0016087217347104828;0.9839888398360638;ANILINE;3,3-DIMETHYLPENTANE
6157;219.4872721379403;0.003056182182675252;0.9784949827635441;ANILINE;3,3-DIMETHYLPENTANE
6157;229.241660143749;0.005385912958705787;0.9716415334090658;ANILINE;3,3-DIMETHYLPENTANE
6157;238.9042163482526;0.008915449953206134;0.9632195418493538;ANILINE;3,3-DIMETHYLPENTANE
6157;248.44725726721407;0.014001376690260985;0.9530073550302777;ANILINE;3,3-DIMETHYLPENTANE
6157;257.8373170506142;0.021029194653748796;0.9407723830814972;ANILINE;3,3-DIMETHYLPENTANE
6157;267.0347489348917;0.030401653962586272;0.926273802045403;ANILINE;3,3-DIMETHYLPENTANE
6157;275.99347041571986;0.042525542110376;0.9092663374506107;ANILINE;3,3-DIMETHYLPENTANE
6157;284.6608783691222;0.05779691509439914;0.8895051923921242;ANILINE;3,3-DIMETHYLPENTANE
6157;292.97796114209945;0.07658502980676453;0.866752029417164;ANILINE;3,3-DIMETHYLPENTANE
6157;300.8796311382034;0.09921580476720693;0.8407816152391302;ANILINE;3,3-DIMETHYLPENTANE
6157;308.29528924292265;0.1259565693919559;0.8113881420472759;ANILINE;3,3-DIMETHYLPENTANE
6157;315.14960496947583;0.1570054219139867;0.7783889970260898;ANILINE;3,3-DIMETHYLPENTANE
6157;321.3634407205969;0.1924915728412481;0.7416208945030077;ANILINE;3,3-DIMETHYLPENTANE
6157;326.85473393721446;0.23250065664908195;0.7009156563611496;ANILINE;3,3-DIMETHYLPENTANE
6157;331.53888393433516;0.2771635745843364;0.6560179949844224;ANILINE;3,3-DIMETHYLPENTANE
6157;335.327428138336;0.3269556682598373;0.6062988734904684;ANILINE;3,3-DIMETHYLPENTANE
6157;338.1208601906423;0.3841518995507859;0.5493167252567163;ANILINE;3,3-DIMETHYLPENTANE
6157;339.2770139705838;0.42925907252209056;0.504427734693279;ANILINE;3,3-DIMETHYLPENTANE
6157;339.5546064931478;0.45452904768564606;0.4815508367781591;ANILINE;3,3-DIMETHYLPENTANE
6157;339.6498207283872;0.4629977034898335;0.4740647196835238;ANILINE;3,3-DIMETHYLPENTANE
